,vintage_id,merchant_id,price,currency,bottles_in_stock,bottles_sold,message,bottle_volume_ml
6371,9149761,22831,24.0,EUR,1296.0,,"Prix par bouteille, caisse de 6 bouteilles",750
6372,9149761,1866,26.5,EUR,48.0,,,750
6373,9149761,2768,26.9,EUR,,,,750
6374,9149761,5532,27.13,EUR,,,Prix pour 12 bouteilles ou plus. (Prix unitaire pour le bouteille : €29.60),750
6375,9149761,3157,21.5,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
6376,9149761,13285,25.0,EUR,,,,750
6377,9149761,1557,25.25,EUR,,,,750
6378,9149761,23357,27.0,EUR,,,,750
6379,9149761,423,28.5,EUR,,,,750
6380,9149761,627,30.89,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
6381,1908352,19432,64.92,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6382,1908352,1216,83.5,EUR,,,,750
6383,150505232,6688,21.67,EUR,108.0,,"Prix par bouteille, caisse de 6 bouteilles",750
6384,150505232,6200,22.5,EUR,,,,750
6385,150505232,28293,15.0,EUR,,,,750
6386,1149560,19432,71.0,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6387,1348898,1866,69.0,EUR,48.0,1.0,,750
6388,54333521,6688,70.0,EUR,108.0,,"Prix par magnum, caisse de 6 bouteilles",1500
6389,54333521,1112,108.0,EUR,,,"Prix par Magnum (1,5 l)",1500
6390,2357645,595,105.0,EUR,4.0,,,750
6391,2357645,1299,75.0,EUR,,,,750
6392,1242368,595,95.0,EUR,12.0,,,750
6393,1242368,279,54.0,EUR,,,,750
6394,1242368,210,57.6,EUR,,,,750
6395,1242368,1112,86.3,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6396,11505669,6688,16.67,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6397,11505669,6200,27.9,EUR,,,,750
6398,11505669,2585,14.49,EUR,,,,750
6399,1491868,5532,89.83999999999999,EUR,,,Prix pour 12 bouteilles ou plus. (Prix unitaire pour le bouteille : €98),750
6400,1491868,19432,131.0,EUR,4.0,,,750
6401,1491868,197,80.0,EUR,,,,750
6402,1491868,279,81.6,EUR,,,,750
6403,1491868,2477,89.0,EUR,,,,750
6404,1491868,1112,98.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6405,1491868,1112,105.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
6406,1491868,1112,296.4,EUR,,,"Prix par Magnum (1,5 l)",1500
6407,1491868,1557,120.0,EUR,,,,750
6408,1491868,28020,120.0,EUR,,,,750
6409,1491868,1171,69.58,EUR,,,,750
6410,1287942,595,120.0,EUR,15.0,,,750
6411,1287942,19432,156.25,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6412,1287942,279,96.0,EUR,,,,750
6413,1287942,3157,105.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6414,1287942,1112,120.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6415,1287942,1112,162.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
6416,1287942,1112,172.8,EUR,,,,750
6417,1287942,2278,69.0,EUR,,,,750
6418,1287942,1157,82.0,EUR,,,,750
6419,1287942,1171,99.83,EUR,,,,750
6420,22431023,595,18.0,EUR,1.0,,,750
6421,22431023,1866,24.0,EUR,48.0,12.0,,750
6422,22431023,6688,24.58,EUR,3648.0,,"Prix par bouteille, caisse de 12 bouteilles - Autres tailles disponibles",750
6423,22431023,3157,17.0,EUR,,,,750
6424,22431023,3157,17.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6425,140335540,19432,14.67,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6426,140335540,633,12.5,EUR,,,Prix pour 6 bouteilles ou plus,750
6427,140335540,28930,20.95,EUR,,,,750
6428,156369255,2107,15.0,EUR,240.0,289.0,,750
6429,156369255,22811,15.5,EUR,8.0,921.0, - Autres tailles disponibles,750
6430,156369255,3188,17.85,EUR,430.0,538.0, - Autres tailles disponibles,750
6431,156369255,4134,14.5,EUR,,,,750
6432,156369255,493,15.0,EUR,,,,750
6433,156369255,493,36.0,EUR,,,"Prix par Magnum (1,5 l)",1500
6434,156369255,23317,15.7,EUR,,,,750
6435,156369255,22897,16.0,EUR,,,,750
6436,156369255,556,16.9,EUR,,,,750
6437,156369255,416,16.9,EUR,,,,750
6438,156369255,416,35.0,EUR,,,"Prix par Magnum (1,5 l)",1500
6439,156369255,22266,17.0,EUR,,,,750
6440,156369255,21813,13.7,EUR,,,,750
6441,156369255,2248,32.0,EUR,,,"Prix par Magnum (1,5 l)",1500
6442,1237099,19432,203.0,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6443,1237099,279,118.8,EUR,,,,750
6444,1237099,1346,134.0,EUR,,,,750
6445,1237099,1112,140.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6446,1237099,1112,165.4,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
6447,1237099,1112,206.4,EUR,,,,750
6448,1237099,22897,198.0,EUR,,,,750
6449,16275944,2223,33.0,EUR,,,,750
6450,16275944,6688,40.83,EUR,432.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6451,16275944,3438,32.75,EUR,,,,750
6452,16275944,7755,45.9,EUR,,,,750
6453,21403553,2054,15.9,EUR,8.0,,,750
6454,21403553,2004,11.0,EUR,,,,750
6455,1299125,19432,94.92,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6456,1299125,1112,76.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6457,1299125,633,85.0,EUR,,,,750
6458,1299125,279,300.0,EUR,,,"Prix par Magnum (1,5 l)",1500
6459,1271630,595,300.0,EUR,3.0,,,750
6460,1271630,19432,379.67,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6461,1271630,279,228.0,EUR,,,,750
6462,1271630,1112,247.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6463,1271630,1112,536.4,EUR,,,"Prix par Magnum (1,5 l)",1500
6464,1271630,3649,270.0,EUR,,,,750
6465,1271630,633,350.0,EUR,,,,750
6466,85555,19432,119.58,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6467,85555,279,62.4,EUR,,,,750
6468,85555,593,82.0,EUR,,,,750
6469,85555,1112,91.8,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6470,85555,22266,198.0,EUR,,,,750
6471,1410665,4641,97.0,EUR,1.0,,,750
6472,1410665,19432,106.5,EUR,288.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6473,1410665,1346,63.0,EUR,,,,750
6474,1410665,22266,196.0,EUR,,,,750
6475,4201835,5532,129.71,EUR,,,Prix pour 12 bouteilles ou plus. (Prix unitaire pour le bouteille : €141.50),750
6476,4201835,3188,139.0,EUR,5.0,,,750
6477,4201835,19432,144.58,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6478,4201835,19131,80.0,EUR,,,,750
6479,4201835,210,106.8,EUR,,,,750
6480,4201835,1346,108.0,EUR,,,,750
6481,4201835,1346,225.0,EUR,,,"Prix par Magnum (1,5 l)",1500
6482,4201835,3297,108.0,EUR,,,,750
6483,4201835,2682,109.0,EUR,,,,750
6484,4201835,1112,113.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6485,4201835,1112,127.6,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
6486,4201835,1112,162.0,EUR,,,,750
6487,4201835,1112,236.0,EUR,,,"Prix par magnum, caisse de 6 bouteilles",1500
6488,4201835,633,125.0,EUR,,,,750
6489,4201835,28020,148.85,EUR,,,,750
6490,4201835,22213,169.0,EUR,,,,750
6491,4201835,1316,172.0,EUR,,,,750
6492,4201835,7755,180.4,EUR,,,,750
6493,4201835,1216,130.8,EUR,,,,750
6494,4201835,24476,145.0,EUR,,,,750
6495,1260488,22831,27.0,EUR,294.0,,"Prix par bouteille, caisse de 3 bouteilles",750
6496,1260488,595,28.9,EUR,13.0,,,750
6497,1260488,3813,35.0,EUR,,,,750
6498,1260488,5532,35.75,EUR,,,Prix pour 12 bouteilles ou plus. (Prix unitaire pour le bouteille : €39),750
6499,1260488,1866,37.0,EUR,48.0,, - Autres tailles disponibles,750
6500,1260488,19432,40.5,EUR,180.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6501,1260488,6688,66.67,EUR,72.0,,"Prix par magnum, caisse de 6 bouteilles",1500
6502,1260488,3157,28.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6503,1260488,3157,58.0,EUR,,,"Prix par magnum, caisse de 6 bouteilles",1500
6504,1260488,3157,58.0,EUR,,,"Prix par Magnum (1,5 l)",1500
6505,1260488,3429,30.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6506,1260488,13285,32.0,EUR,,,,750
6507,1260488,1112,36.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6508,1260488,423,38.0,EUR,,,,750
6509,156436073,2434,14.5,EUR,18.0,21.0,,750
6510,156436073,28293,9.4,EUR,,,,750
6511,156436073,1463,12.9,EUR,,,,750
6512,1203300,2223,96.0,EUR,,,,750
6513,1203300,595,175.0,EUR,95.0,,,750
6514,1203300,19432,195.67,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6515,1203300,279,90.0,EUR,,,,750
6516,1203300,1112,96.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6517,1203300,1112,135.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
6518,1203300,1112,138.0,EUR,,,,750
6519,1203300,1112,210.0,EUR,,,"Prix par magnum, caisse de 6 bouteilles",1500
6520,1203300,3429,159.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6521,1203300,1557,169.0,EUR,,,,750
6522,1203300,22897,234.0,EUR,,,,750
6523,1203300,25292,99.9,EUR,,,,750
6524,151076875,2642,12.1,EUR,,1062.0,,750
6525,151076875,5532,12.469999999999999,EUR,,12.0,Prix pour 12 bouteilles ou plus. (Prix unitaire pour le bouteille : €13.60),750
6526,151076875,2583,13.2,EUR,,157.0,,750
6527,151076875,3813,13.9,EUR,,19.0, - Autres tailles disponibles,750
6528,151076875,197,12.0,EUR,,,,750
6529,151076875,30395,10.8,EUR,,,,750
6530,151076875,3358,10.9,EUR,,,,750
6531,151076875,29870,10.9,EUR,,,,750
6532,151076875,1936,11.9,EUR,,,,750
6533,151076875,1936,29.0,EUR,,,"Prix par Magnum (1,5 l)",1500
6534,151076875,2148,12.75,EUR,90.0,,,750
6535,151076875,2148,27.15,EUR,12.0,,"Prix par Magnum (1,5 l)",1500
6536,151076875,23010,13.299999999999999,EUR,,,Prix pour 12 bouteilles ou plus,750
6537,151076875,1561,10.5,EUR,,,,750
6538,1219227,5532,42.9,EUR,,,Prix pour 12 bouteilles ou plus,750
6539,1219227,3157,42.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6540,24193069,22518,14.88,EUR,994.0,6.0,,750
6541,144696045,19432,13.0,EUR,228.0,,,750
6542,18621264,5532,43.54,EUR,,,Prix pour 12 bouteilles ou plus. (Prix unitaire pour le bouteille : €47.50),750
6543,18621264,595,44.5,EUR,7.0,7.0,,750
6544,18621264,22831,47.0,EUR,1800.0,,"Prix par bouteille, caisse de 6 bouteilles",750
6545,18621264,6688,47.5,EUR,41872.0,,"Prix par bouteille, caisse de 12 bouteilles - Autres tailles disponibles",750
6546,18621264,1866,53.0,EUR,48.0,,,750
6547,18621264,19432,54.08,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6548,18621264,2768,29.1,EUR,,19.0,"Prix par 1/2 bouteille (37,5 cl)",375
6549,18621264,197,42.0,EUR,,,,750
6550,18621264,3297,38.0,EUR,,,,750
6551,18621264,3157,40.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6552,18621264,3429,42.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6553,18621264,1346,44.0,EUR,,,,750
6554,18621264,2432,44.0,EUR,,,,750
6555,18621264,633,44.0,EUR,,,,750
6556,18621264,1112,44.4,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6557,18621264,1112,52.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
6558,18621264,1112,95.2,EUR,,,"Prix par magnum, caisse de 6 bouteilles",1500
6559,18621264,3649,46.0,EUR,,,,750
6560,18621264,28981,46.9,EUR,,,,750
6561,18621264,28020,47.0,EUR,,,,750
6562,18621264,423,59.0,EUR,,,,750
6563,18621264,627,62.86,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
6564,18621264,627,62.86,EUR,,,"Prix par bouteille, caisse de 3 bouteilles",750
6565,18621264,627,62.86,EUR,,,,750
6566,18621264,627,62.86,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6567,18621264,627,62.86,EUR,,,"Prix par bouteille, caisse de 18 bouteilles",750
6568,18621264,719,46.09,EUR,,,,750
6569,18621264,1216,52.15,EUR,,,,750
6570,3251897,595,21.0,EUR,646.0,26.0, - Autres tailles disponibles,750
6571,3251897,2768,51.45,EUR,,,"Prix par Magnum (1,5 l)",1500
6572,121503833,595,24.5,EUR,727.0,, - Autres tailles disponibles,750
6573,121503833,1866,26.0,EUR,48.0,2.0,,750
6574,121503833,3295,27.9,EUR,,,,750
6575,121503833,19432,30.67,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6576,121503833,210,20.64,EUR,,,,750
6577,121503833,3297,21.0,EUR,,,,750
6578,121503833,1557,22.9,EUR,,,,750
6579,121503833,28020,22.9,EUR,,,,750
6580,121503833,2148,24.55,EUR,2.0,,,750
6581,121503833,6752,25.0,EUR,6.0,,"Prix par bouteille, caisse de 6 bouteilles",750
6582,121503833,1299,22.9,EUR,,,,750
6583,157383746,2642,8.6,EUR,,6.0,,750
6584,15887215,6688,59.17,EUR,36.0,,"Prix par bouteille, caisse de 6 bouteilles",750
6585,15887215,20205,58.39,EUR,,,,750
6586,15887215,1299,59.9,EUR,,,,750
6587,15887215,1299,125.0,EUR,,,"Prix par Magnum (1,5 l)",1500
6588,15887215,1601,125.75,EUR,,,"Prix par Magnum (1,5 l)",1500
6589,1232997,19432,178.92,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6590,1232997,197,80.0,EUR,,,"Prix par bouteille, caisse de 2 bouteilles",750
6591,1232997,197,80.0,EUR,,,,750
6592,1232997,197,80.0,EUR,,,"Prix par bouteille, caisse de 3 bouteilles",750
6593,1232997,279,102.0,EUR,,,,750
6594,1232997,4987,100.0,EUR,,,,750
6595,1232997,1112,112.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6596,1232997,593,130.0,EUR,,,,750
6597,1232997,22897,216.0,EUR,,,,750
6602,1862575,19432,45.33,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6603,1862575,22760,59.0,EUR,,,,750
6604,1862575,633,44.0,EUR,,,,750
6605,1862575,1112,45.9,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6606,1862575,1112,49.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
6607,1862575,3600,54.5,EUR,,,,750
6608,4154075,6688,38.33,EUR,360.0,,"Prix par bouteille, caisse de 6 bouteilles",750
6609,4169135,6688,19.17,EUR,252.0,,"Prix par bouteille, caisse de 6 bouteilles",750
6610,141276546,2054,15.9,EUR,9.0,,,750
6611,1192075,1866,59.0,EUR,48.0,,,750
6612,1192075,1112,78.1,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6613,1192075,1112,158.4,EUR,,,"Prix par magnum, caisse de 6 bouteilles",1500
6614,1192075,29796,84.0,EUR,,,"Prix par Magnum (1,5 l)",1500
6615,4174286,1866,45.0,EUR,48.0,1.0,,750
6616,4174286,19432,49.67,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6617,4174286,2477,35.0,EUR,,,,750
6618,4174286,2477,79.0,EUR,,,"Prix par Magnum (1,5 l)",1500
6619,4174286,1112,42.9,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6620,4174286,23357,45.0,EUR,,,,750
6621,4174286,1557,52.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6622,4174286,7755,66.7,EUR,,,,750
6623,4174286,197,79.0,EUR,,,"Prix par Magnum (1,5 l)",1500
6624,3818471,1866,83.0,EUR,48.0,,,750
6625,3818471,1112,47.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6626,3818471,1112,58.8,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
6627,3818471,3157,64.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6628,32250894,2434,24.5,EUR,34.0,,,750
6629,32250894,23761,17.5,EUR,,,,750
6630,151006306,26337,13.9,EUR,111.0,46.0,"Prix par bouteille, caisse de 3 bouteilles - Autres tailles disponibles",750
6631,151006306,3188,15.5,EUR,28.0,242.0,,750
6632,151006306,18103,15.5,EUR,18.0,12.0, - Autres tailles disponibles,750
6633,151006306,2432,13.9,EUR,,,,750
6634,151006306,1936,14.9,EUR,,,,750
6635,151006306,627,15.29,EUR,,,,750
6636,151006306,3304,16.6,EUR,,,,750
6637,151006306,493,17.0,EUR,,,,750
6638,151006306,2698,17.6,EUR,,,,750
6639,151006306,22213,17.9,EUR,,,,750
6640,151006306,423,23.0,EUR,,,,750
6641,151006306,4608,16.9,EUR,,,,750
6642,7897598,5532,34.83,EUR,,,Prix pour 12 bouteilles ou plus. (Prix unitaire pour le bouteille : €38),750
6643,7897598,6688,43.33,EUR,18432.0,,"Prix par bouteille, caisse de 12 bouteilles - Autres tailles disponibles",750
6644,7897598,19432,43.83,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6645,7897598,1866,48.0,EUR,48.0,,,750
6646,7897598,3297,29.0,EUR,,,,750
6647,7897598,2682,33.0,EUR,,,,750
6648,7897598,3157,34.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6649,7897598,3429,35.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6650,7897598,28020,36.0,EUR,,,,750
6651,7897598,28020,76.9,EUR,,,"Prix par Magnum (1,5 l)",1500
6652,7897598,22855,37.2,EUR,,,,750
6653,7897598,1112,37.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6654,7897598,13290,40.0,EUR,,,,750
6655,7897598,22755,40.3,EUR,,,,750
6656,7897598,627,51.48,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
6657,7897598,6411,31.9,EUR,,,,750
6658,7897598,3483,77.0,EUR,,,"Prix par Magnum (1,5 l)",1500
6659,151183499,23215,25.4,EUR,,6.0,,750
6660,7049532,19432,16.08,EUR,576.0,1.0,"Prix par bouteille, caisse de 12 bouteilles",750
6661,7049532,633,9.9,EUR,,,,750
6662,7049532,13285,12.5,EUR,,,,750
6663,150369840,6688,29.17,EUR,252.0,,"Prix par bouteille, caisse de 6 bouteilles",750
6664,150369840,5532,29.33,EUR,,,Prix pour 12 bouteilles ou plus. (Prix unitaire pour le bouteille : €32),750
6665,150369840,197,32.0,EUR,,,,750
6666,150369840,6200,32.5,EUR,,,,750
6667,150369840,6806,30.0,EUR,,,,750
6668,150369840,7755,37.2,EUR,,,,750
6669,150369840,6341,25.55220957866235,EUR,,,,750
6670,150369840,25001,32.12017949119346,EUR,,,,750
6671,150369840,25292,34.9,EUR,,,,750
6672,1231836,19432,89.17,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6673,1231836,279,50.4,EUR,,,,750
6674,1231836,26334,71.0,EUR,,,,750
6675,21879314,2434,13.5,EUR,12.0,19.0,,750
6676,4472462,19432,80.08,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6677,4472462,595,132.0,EUR,1.0,,"Prix par Magnum (1,5 l)",1500
6678,4472462,633,59.0,EUR,,,,750
6679,4472462,1112,67.4,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6680,4472462,1112,72.0,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
6681,4472462,1557,70.0,EUR,,,,750
6682,4472462,28020,70.0,EUR,,,,750
6683,4472462,1216,75.35,EUR,,,,750
6684,4472462,210,96.0,EUR,,,"Prix par Magnum (1,5 l)",1500
6685,4472462,2477,125.0,EUR,,,"Prix par Magnum (1,5 l)",1500
6686,6349222,1866,18.0,EUR,48.0,,,750
6687,6349222,19432,19.25,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6688,6349222,595,9.2,EUR,54.0,,"Prix par 1/2 bouteille (37,5 cl)",375
6689,6349222,1557,16.88,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6690,6349222,633,17.5,EUR,,,,750
6691,1248430,19432,115.0,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6692,1248430,1346,66.0,EUR,,,,750
6693,1248430,2145,95.0,EUR,,,,750
6694,147939141,3687,15.12,EUR,360.0,,"Prix par bouteille, caisse de 6 bouteilles",750
6695,1331766,595,140.0,EUR,24.0,,,750
6696,1331766,19432,169.75,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6697,1331766,279,92.4,EUR,,,,750
6698,1331766,1112,112.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6699,1331766,1171,102.85,EUR,,,,750
6700,4146878,5532,39.23,EUR,,,Prix pour 12 bouteilles ou plus. (Prix unitaire pour le bouteille : €42.80),750
6701,4146878,1866,48.3,EUR,48.0,,,750
6702,4146878,26337,53.1,EUR,354.0,,,750
6703,4146878,19432,58.42,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6704,4146878,3157,37.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6705,4146878,633,40.0,EUR,,,,750
6706,4146878,1112,42.9,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6707,149240023,595,34.0,EUR,1.0,6.0,,750
6708,149240023,423,19.0,EUR,,,,750
6709,149240023,3297,27.5,EUR,,,,750
6710,149240023,22234,35.0,EUR,,,,750
6711,149240023,5883,52.0,EUR,,,,750
6712,149240023,1216,17.1,EUR,,,,750
6713,2221947,2054,150.0,EUR,6.0,,"Prix par Magnum (1,5 l)",1500
6714,2221947,24476,87.5,EUR,,,,750
6715,2221947,24476,49.5,EUR,,,"Prix par 1/2 bouteille (37,5 cl)",375
6716,2221947,1216,87.9,EUR,,,,750
6717,2221947,1216,47.25,EUR,,,"Prix par 1/2 bouteille (37,5 cl)",375
6718,1221172,1866,40.0,EUR,48.0,,,750
6719,1221172,6688,70.0,EUR,162.0,,"Prix par magnum, caisse de 6 bouteilles",1500
6720,1221172,1346,38.0,EUR,,,,750
6721,145130987,6688,10.0,EUR,6936.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6722,145130987,1557,12.0,EUR,,,,750
6723,145130987,2148,14.95,EUR,18.0,,,750
6724,145130987,713,14.13,EUR,,,,750
6725,14249957,22853,19.5,EUR,,15.0,,750
6726,14249957,19432,20.5,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6727,14249957,26243,17.5,EUR,,,,750
6728,14249957,3747,19.7,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
6729,14249957,3747,39.4,EUR,,,"Prix par magnum, caisse de 3 bouteilles",1500
6730,14249957,416,20.9,EUR,,,,750
6731,14249957,493,22.0,EUR,,,,750
6732,14249957,493,12.0,EUR,,,"Prix par 1/2 bouteille (37,5 cl)",375
6733,14249957,493,45.0,EUR,,,"Prix par Magnum (1,5 l)",1500
6734,14249957,606,22.85,EUR,,,,750
6735,14249957,3105,22.9,EUR,,,,750
6736,14249957,546,21.49,EUR,,,,750
6737,19361930,595,15.0,EUR,451.0,, - Autres tailles disponibles,750
6738,19361930,6688,17.5,EUR,4752.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6739,19361930,19432,19.0,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6740,19361930,1866,20.0,EUR,48.0,2.0,,750
6741,19361930,3483,15.0,EUR,,,,750
6742,19361930,1557,17.05,EUR,,,,750
6743,19361930,627,24.02,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
6744,19361930,627,26.87,EUR,,,"Prix par bouteille, caisse de 18 bouteilles",750
6745,19361930,627,26.87,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6746,67614,595,62.0,EUR,3.0,,,750
6747,67614,19432,80.33,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6748,67614,1112,61.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6749,67614,1112,65.6,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
6750,1239554,19432,194.08,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6751,1239554,19131,99.0,EUR,,,,750
6752,1239554,603,120.0,EUR,2.0,,,750
6753,1239554,1112,127.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6754,1239554,1112,136.2,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
6755,1239554,1112,142.8,EUR,,,,750
6756,1239554,22897,180.0,EUR,,,,750
6757,1239554,22897,350.0,EUR,,,"Prix par Magnum (1,5 l)",1500
6758,156117324,23215,23.5,EUR,,32.0,,750
6759,156117324,1561,23.86,EUR,,,,750
6760,156117324,17067,25.67,EUR,,,"Prix par bouteille, caisse de 3 bouteilles",750
6761,94721286,595,11.9,EUR,347.0,,,750
6762,94721286,5532,12.79,EUR,,,Prix pour 12 bouteilles ou plus. (Prix unitaire pour le bouteille : €13.95),750
6763,94721286,3188,13.85,EUR,9.0,,,750
6764,94721286,19432,15.0,EUR,720.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6765,94721286,2148,11.45,EUR,96.0,,,750
6766,94721286,3483,12.0,EUR,,,,750
6767,8651285,22831,37.0,EUR,900.0,7.0,"Prix par bouteille, caisse de 3 bouteilles",750
6768,8651285,5532,39.9,EUR,,,,750
6769,8651285,19432,42.42,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6770,8651285,1866,91.0,EUR,48.0,,"Prix par Magnum (1,5 l)",1500
6771,8651285,3157,30.0,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6772,8651285,3429,31.5,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6773,8651285,28035,33.99,EUR,,,,750
6774,8651285,2432,34.0,EUR,,,,750
6775,8651285,3297,35.0,EUR,,,,750
6776,8651285,1112,35.2,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6777,8651285,1112,76.6,EUR,,,"Prix par magnum, caisse de 6 bouteilles",1500
6778,8651285,627,38.64,EUR,,,,750
6779,8651285,423,48.0,EUR,,,,750
6780,1456462,5532,41.89,EUR,,,Prix pour 12 bouteilles ou plus. (Prix unitaire pour le bouteille : €45.70),750
6781,1456462,3297,29.0,EUR,,,,750
6782,1456462,13290,45.0,EUR,,,,750
6783,1839024,19432,65.75,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6784,1839024,633,52.0,EUR,,,,750
6785,1839024,1112,55.1,EUR,,,"Prix par bouteille, caisse de 12 bouteilles",750
6786,1839024,1112,58.8,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
6787,1839024,2248,65.0,EUR,,,,750
6788,1183241,19432,181.92,EUR,576.0,,"Prix par bouteille, caisse de 12 bouteilles",750
6789,1183241,26334,108.0,EUR,,,,750
6790,1183241,1557,120.0,EUR,,,,750
6791,1183241,1557,138.75,EUR,,,"Prix par bouteille, caisse de 6 bouteilles",750
6792,1183241,3297,127.5,EUR,,,,750
