,id,score_normalized,reviewed_at,vintage_id
514,1372720,91,2016-06-02T00:00:00Z,1963447
515,1842957,87,2013-10-31T00:00:00Z,1963447
516,1842958,87,2013-10-31T00:00:00Z,1963447
517,3499721,90,2019-08-30T00:00:00Z,156280913
518,1372109,90,2010-07-02T00:00:00Z,85825
519,1706053,93,2006-04-24T00:00:00Z,85825
520,2542209,94,2008-04-01T00:00:00Z,85825
521,2542210,93,2007-03-01T00:00:00Z,85825
522,2542211,94,2006-10-01T00:00:00Z,85825
523,2542212,92,2006-04-01T00:00:00Z,85825
524,2829763,90,2006-06-01T00:00:00Z,85825
525,2838857,90,2008-03-01T00:00:00Z,85825
526,3016015,86,2008-10-01T00:00:00Z,85825
527,2543582,90,2012-04-01T00:00:00Z,1397991
528,2663254,93,2012-04-26T00:00:00Z,1397991
529,1368118,86,2016-04-29T00:00:00Z,14484465
530,1835007,88,2016-04-28T00:00:00Z,14484465
531,2947388,87,2018-02-21T00:00:00Z,14484465
532,2949807,93,2018-04-27T00:00:00Z,5381534
533,1371318,89,2013-02-06T00:00:00Z,1443046
534,1761355,90,2011-05-02T00:00:00Z,1443046
535,2506088,93,2011-06-01T00:00:00Z,1443046
536,2507762,92,2013-03-01T00:00:00Z,1443046
537,418165,87,2017-06-30T00:00:00Z,14693669
538,2528597,92,2017-12-01T00:00:00Z,12061723
539,3119960,91,2018-08-31T00:00:00Z,12061723
540,3119961,94,2018-08-31T00:00:00Z,12061723
541,3502638,96,2018-01-18T00:00:00Z,12061723
542,3505719,91,2020-03-25T00:00:00Z,12061723
543,3505720,93,2015-01-01T00:00:00Z,12061723
544,3505721,95,2020-03-25T00:00:00Z,12061723
545,1954591,90,2015-08-21T00:00:00Z,2015560
546,2543247,94,2017-03-01T00:00:00Z,2015560
547,2543248,92,2013-09-01T00:00:00Z,2015560
548,2543249,93,2012-04-01T00:00:00Z,2015560
549,2663224,95,2012-04-26T00:00:00Z,2015560
550,3448292,95,2014-01-02T00:00:00Z,2015560
551,3448293,96,2014-01-01T00:00:00Z,2015560
552,1823415,90,2016-09-28T00:00:00Z,1899267
553,2664631,92,2013-04-25T00:00:00Z,1450844
554,3163097,90,2016-03-03T00:00:00Z,1450844
555,3493552,95,2019-05-16T00:00:00Z,107263882
556,1870740,93,2017-02-28T00:00:00Z,4183530
557,238363,93,2006-04-24T00:00:00Z,107064
558,1372726,92,2008-06-20T00:00:00Z,107064
559,2732658,96,2008-10-01T00:00:00Z,107064
560,2829861,92,2006-06-01T00:00:00Z,107064
561,2838881,92,2008-03-01T00:00:00Z,107064
562,2505806,85,2011-06-01T00:00:00Z,1672659
563,3495349,93,2019-06-28T00:00:00Z,3291616
564,1698200,92,2017-10-31T00:00:00Z,14622745
565,1812124,90,2016-10-28T00:00:00Z,14622745
566,3153284,93,2018-10-01T00:00:00Z,14622745
567,195652,100,2011-05-02T00:00:00Z,1492826
568,1956386,92,2014-03-14T00:00:00Z,1492826
569,2507807,100,2013-03-01T00:00:00Z,1492826
570,2527576,95,2017-03-01T00:00:00Z,1492826
571,2527578,96,2016-06-01T00:00:00Z,1492826
572,2527579,98,2014-02-01T00:00:00Z,1492826
573,2527581,96,2013-09-01T00:00:00Z,1492826
574,2527582,95,2012-02-01T00:00:00Z,1492826
575,2527584,95,2011-04-01T00:00:00Z,1492826
576,2539574,100,2011-06-01T00:00:00Z,1492826
577,3177960,90,2015-04-19T00:00:00Z,1492826
578,3179835,90,2014-03-11T00:00:00Z,1492826
579,3330129,88,2019-01-17T00:00:00Z,150294815
580,3489287,88,2019-04-30T00:00:00Z,7972776
581,3503179,93,2019-10-15T00:00:00Z,7972776
582,3503180,92,2014-01-01T00:00:00Z,7972776
583,3304491,86,2018-12-07T00:00:00Z,94449293
584,3330318,90,2019-01-31T00:00:00Z,94449293
585,2993015,98,2018-06-04T00:00:00Z,150920051
586,1365746,90,2012-04-10T00:00:00Z,1338739
587,2543552,90,2012-04-01T00:00:00Z,1338739
588,2663017,92,2012-04-26T00:00:00Z,1338739
589,232009,93,2011-05-02T00:00:00Z,1385061
590,1371376,92,2013-02-08T00:00:00Z,1385061
591,1949559,94,2015-04-08T00:00:00Z,1385061
592,2506089,86,2011-06-01T00:00:00Z,1385061
593,2507779,88,2013-03-01T00:00:00Z,1385061
594,2543604,90,2016-02-01T00:00:00Z,1385061
595,2543605,90,2012-02-01T00:00:00Z,1385061
596,2543606,90,2011-04-01T00:00:00Z,1385061
597,3179824,92,2014-03-11T00:00:00Z,1385061
598,1903203,95,2001-04-23T00:00:00Z,85553
599,2841449,85,2001-06-01T00:00:00Z,85553
600,1485951,90,2012-08-08T00:00:00Z,1316676
601,1944589,93,2013-11-26T00:00:00Z,1316676
602,1736814,92,2010-04-27T00:00:00Z,2333627
603,1944242,92,2013-04-03T00:00:00Z,2333627
604,2506246,88,2012-03-01T00:00:00Z,2333627
605,2548693,92,2013-09-01T00:00:00Z,2333627
606,2548694,92,2010-03-01T00:00:00Z,2333627
607,2833419,90,2010-06-01T00:00:00Z,2333627
608,3191242,95,2017-02-22T00:00:00Z,2333627
609,1504998,92,2016-06-12T00:00:00Z,8096358
610,2848891,91,2018-04-17T00:00:00Z,118186831
611,2950616,89,2018-04-27T00:00:00Z,118186831
612,3012493,87,2018-06-01T00:00:00Z,118186831
613,1373439,87,2015-03-11T00:00:00Z,1865807
614,2664321,89,2013-04-25T00:00:00Z,1865807
615,1863181,92,2017-05-31T00:00:00Z,2462539
616,3013937,92,2018-02-01T00:00:00Z,2462539
617,1811202,92,2016-12-30T00:00:00Z,14378304
618,3225622,91,2018-10-31T00:00:00Z,14378304
619,3447745,93,2019-04-01T00:00:00Z,14378304
620,3447746,91,2014-01-01T00:00:00Z,14378304
621,3447783,91,2019-04-01T00:00:00Z,14378304
622,3447784,86,2019-04-01T00:00:00Z,14378304
623,1762947,92,2011-05-02T00:00:00Z,1360481
624,2501516,88,2013-03-01T00:00:00Z,1360481
625,2506051,88,2011-06-01T00:00:00Z,1360481
626,1697593,93,2017-10-31T00:00:00Z,109608406
627,3124100,92,2018-08-31T00:00:00Z,109608406
628,1371311,88,2012-02-06T00:00:00Z,1241919
629,1735444,92,2010-04-27T00:00:00Z,1241919
630,2506189,92,2012-03-01T00:00:00Z,1241919
631,2544577,86,2013-06-01T00:00:00Z,1241919
632,2544578,88,2010-03-01T00:00:00Z,1241919
633,2839889,92,2010-06-01T00:00:00Z,1241919
634,3370746,92,2019-03-20T00:00:00Z,14568829
635,3370747,93,2019-03-20T00:00:00Z,14568829
636,3447995,100,2019-04-13T00:00:00Z,14568829
637,3504086,93,2019-12-04T00:00:00Z,14568829
638,3504087,92,2019-12-04T00:00:00Z,14568829
639,1365965,90,2011-04-19T00:00:00Z,1576427
640,1762423,87,2011-05-02T00:00:00Z,1576427
641,2506047,83,2011-06-01T00:00:00Z,1576427
642,612556,91,2017-01-31T00:00:00Z,1322436
643,612558,93,2010-04-27T00:00:00Z,1322436
644,1369673,92,2010-08-26T00:00:00Z,1322436
645,1944881,93,2015-03-19T00:00:00Z,1322436
646,2506166,85,2012-03-01T00:00:00Z,1322436
647,2537206,83,2010-06-01T00:00:00Z,1322436
648,1366286,90,2011-04-21T00:00:00Z,2139240
649,1761315,93,2011-05-02T00:00:00Z,2139240
650,2506063,86,2011-06-01T00:00:00Z,2139240
651,2507752,86,2013-03-01T00:00:00Z,2139240
652,3223110,100,2018-12-04T00:00:00Z,14222844
653,3231937,97,2018-12-11T00:00:00Z,14222844
654,3468090,97,2019-06-03T00:00:00Z,14222844
655,1373056,94,2009-06-28T00:00:00Z,82205
656,1712534,94,2007-04-30T00:00:00Z,82205
657,2498615,93,2009-03-01T00:00:00Z,82205
658,2839648,93,2007-06-01T00:00:00Z,82205
659,3299733,94,2018-11-30T00:00:00Z,82205
660,1712634,91,2007-04-30T00:00:00Z,1234962
661,2498610,86,2009-03-01T00:00:00Z,1234962
662,2839628,86,2007-06-01T00:00:00Z,1234962
663,3226824,88,2018-10-31T00:00:00Z,151362486
664,1366697,89,2013-04-23T00:00:00Z,1965024
665,2544241,87,2013-04-01T00:00:00Z,1965024
666,2664307,91,2013-04-25T00:00:00Z,1965024
667,1369984,94,2014-08-06T00:00:00Z,1643445
668,1842609,96,2013-10-31T00:00:00Z,1643445
669,2774390,94,2016-02-01T00:00:00Z,1643445
670,1371739,89,2012-01-30T00:00:00Z,1485162
671,1736314,93,2010-04-27T00:00:00Z,1485162
672,2833479,81,2010-06-01T00:00:00Z,1485162
673,2833480,83,2010-06-01T00:00:00Z,1485162
674,2543186,93,2013-04-01T00:00:00Z,2163692
675,2664575,94,2013-04-25T00:00:00Z,2163692
676,2498607,88,2009-03-01T00:00:00Z,1380679
677,2542377,94,2012-02-01T00:00:00Z,1380679
678,2542378,94,2010-12-01T00:00:00Z,1380679
679,2542379,94,2009-11-01T00:00:00Z,1380679
680,2542380,94,2009-09-01T00:00:00Z,1380679
681,2542381,94,2008-03-01T00:00:00Z,1380679
682,2542382,94,2007-03-01T00:00:00Z,1380679
683,2542383,94,2006-06-01T00:00:00Z,1380679
684,2839600,90,2007-06-01T00:00:00Z,1380679
685,3136664,93,2007-04-30T00:00:00Z,1380679
686,3448613,85,2016-05-30T00:00:00Z,1380679
687,1812113,95,2016-10-28T00:00:00Z,14871034
688,1857093,96,2017-10-31T00:00:00Z,14871034
689,2823389,97,2018-03-29T00:00:00Z,14871034
690,3114215,96,2018-09-19T00:00:00Z,14871034
691,1370124,92,2012-12-01T00:00:00Z,1728414
692,1844408,89,2013-10-31T00:00:00Z,1728414
693,3005650,94,2014-10-01T00:00:00Z,1728414
694,251010,93,2007-04-30T00:00:00Z,1150450
695,1371435,91,2013-01-12T00:00:00Z,1150450
696,2498581,90,2009-03-01T00:00:00Z,1150450
697,2542182,94,2008-03-01T00:00:00Z,1150450
698,2545527,94,2007-03-01T00:00:00Z,1150450
699,2770434,93,2009-12-01T00:00:00Z,1150450
700,2839563,90,2007-06-01T00:00:00Z,1150450
701,3034259,94,2018-03-01T00:00:00Z,4437587
702,3034260,95,2018-06-15T00:00:00Z,4437587
703,199821,97,2006-04-24T00:00:00Z,1250850
704,1373041,96,2007-06-27T00:00:00Z,1250850
705,2838902,93,2008-03-01T00:00:00Z,1250850
706,2839192,93,2006-06-01T00:00:00Z,1250850
707,3016049,95,2008-10-01T00:00:00Z,1250850
708,3299736,98,2018-11-30T00:00:00Z,1250850
709,1763217,93,2011-05-02T00:00:00Z,1879644
710,2501521,81,2013-03-01T00:00:00Z,1879644
711,2505746,83,2011-06-01T00:00:00Z,1879644
712,2543655,90,2012-02-01T00:00:00Z,1879644
713,2543656,89,2011-04-01T00:00:00Z,1879644
714,232700,94,2011-05-02T00:00:00Z,1495336
715,1366267,90,2011-04-21T00:00:00Z,1495336
716,2501494,85,2013-03-01T00:00:00Z,1495336
717,2506159,85,2011-06-01T00:00:00Z,1495336
718,2663256,93,2012-04-26T00:00:00Z,2881547
719,608673,96,2016-12-30T00:00:00Z,19271418
720,1868942,92,2017-03-31T00:00:00Z,1300490
721,1919038,93,2005-04-29T00:00:00Z,1300490
722,1927028,93,2010-07-12T00:00:00Z,1300490
723,2833779,90,2005-06-01T00:00:00Z,1300490
724,3016080,91,2007-10-01T00:00:00Z,1300490
725,218604,96,2010-04-27T00:00:00Z,1411432
726,1370734,92,2012-02-01T00:00:00Z,1411432
727,2506218,85,2012-03-01T00:00:00Z,1411432
728,2839910,85,2010-06-01T00:00:00Z,1411432
729,608466,97,2017-03-31T00:00:00Z,1257984
730,608471,94,2006-04-24T00:00:00Z,1257984
731,1931076,95,2011-07-01T00:00:00Z,1257984
732,2542231,94,2015-06-01T00:00:00Z,1257984
733,2542232,92,2010-03-01T00:00:00Z,1257984
734,2542233,95,2006-03-01T00:00:00Z,1257984
735,2542234,96,2006-03-01T00:00:00Z,1257984
736,2545534,93,2009-12-01T00:00:00Z,1257984
737,2545535,95,2007-01-01T00:00:00Z,1257984
738,2545536,95,2006-04-01T00:00:00Z,1257984
739,2829873,90,2006-06-01T00:00:00Z,1257984
740,2838885,90,2008-03-01T00:00:00Z,1257984
741,3016044,93,2008-10-01T00:00:00Z,1257984
742,3174368,97,2015-11-19T00:00:00Z,1257984
743,2546402,88,2012-04-01T00:00:00Z,2653177
744,2662953,87,2012-04-26T00:00:00Z,2653177
745,1365739,90,2012-04-10T00:00:00Z,1751570
746,2546403,88,2012-04-01T00:00:00Z,1751570
747,2662985,91,2012-04-26T00:00:00Z,1751570
748,1736669,92,2010-04-27T00:00:00Z,1399877
749,2506231,92,2012-03-01T00:00:00Z,1399877
750,2839924,90,2010-06-01T00:00:00Z,1399877
751,198735,96,2010-04-27T00:00:00Z,1319480
752,1369638,96,2010-08-26T00:00:00Z,1319480
753,1944913,95,2015-08-01T00:00:00Z,1319480
754,2506223,93,2012-03-01T00:00:00Z,1319480
755,2537163,85,2012-01-01T00:00:00Z,1319480
756,2545823,95,2016-07-01T00:00:00Z,1319480
757,2545824,94,2013-03-01T00:00:00Z,1319480
758,2545825,94,2010-03-01T00:00:00Z,1319480
759,2839913,92,2010-06-01T00:00:00Z,1319480
760,3489232,96,2019-03-14T00:00:00Z,1319480
761,1861588,90,2017-06-30T00:00:00Z,4106461
762,3137574,93,2018-09-06T00:00:00Z,14146987
763,3220029,97,2018-11-26T00:00:00Z,14146987
764,3220030,98,2013-01-01T00:00:00Z,14146987
765,3339459,98,2019-01-05T00:00:00Z,14146987
766,205947,94,2004-04-26T00:00:00Z,84881
767,1924538,91,2014-03-14T00:00:00Z,84881
768,2549168,95,2017-03-01T00:00:00Z,84881
769,2549169,88,2014-02-01T00:00:00Z,84881
770,2549170,91,2009-02-01T00:00:00Z,84881
771,2549171,93,2004-04-01T00:00:00Z,84881
772,2839634,90,2004-06-01T00:00:00Z,84881
773,2842333,88,2006-03-01T00:00:00Z,84881
774,1976417,91,2014-12-18T00:00:00Z,2372786
775,2690529,95,2015-08-14T00:00:00Z,2372786
776,3177847,90,2015-04-22T00:00:00Z,2372786
777,3178169,90,2015-03-31T00:00:00Z,2372786
778,1763058,91,2011-05-02T00:00:00Z,1520030
779,2505819,81,2011-06-01T00:00:00Z,1520030
780,238122,96,2009-04-29T00:00:00Z,1247383
781,1369869,95,2009-08-31T00:00:00Z,1247383
782,2537099,92,2011-03-01T00:00:00Z,1247383
783,2543748,90,2012-12-01T00:00:00Z,1247383
784,2839859,92,2009-06-01T00:00:00Z,1247383
785,3299726,95,2018-11-30T00:00:00Z,1247383
786,217865,96,2007-04-30T00:00:00Z,1183287
787,2498600,90,2009-03-01T00:00:00Z,1183287
788,2839593,90,2007-06-01T00:00:00Z,1183287
789,1369998,87,2011-08-07T00:00:00Z,93648
790,1712677,90,2007-04-30T00:00:00Z,93648
791,1930292,90,2008-12-16T00:00:00Z,93648
792,1931273,90,2014-03-27T00:00:00Z,93648
793,2835170,90,2006-06-01T00:00:00Z,93648
794,2839014,92,2008-04-01T00:00:00Z,93648
795,3015803,89,2008-10-01T00:00:00Z,93648
796,3502889,94,2019-09-24T00:00:00Z,150352481
797,3502890,96,2019-09-24T00:00:00Z,150352481
798,3506267,95,2020-04-23T00:00:00Z,150352481
799,3496295,91,2019-05-16T00:00:00Z,150317833
800,3505590,92,2020-03-17T00:00:00Z,150317833
801,1870344,90,2017-02-28T00:00:00Z,6058477
802,2529444,90,2016-12-01T00:00:00Z,6058477
803,1372578,90,2012-06-10T00:00:00Z,1255386
804,1888243,93,1997-04-25T00:00:00Z,1255386
805,1920402,92,2014-05-12T00:00:00Z,1255386
806,1920406,92,2015-02-26T00:00:00Z,1255386
807,2549462,92,1999-06-01T00:00:00Z,1255386
808,2549463,93,1997-04-01T00:00:00Z,1255386
809,3153286,94,2018-04-01T00:00:00Z,20742663
810,217632,95,2010-10-31T00:00:00Z,1160136
811,1370165,93,2013-12-10T00:00:00Z,1160136
812,1864271,91,2017-04-28T00:00:00Z,142310502
813,1864272,86,2017-04-28T00:00:00Z,142310502
814,3299246,85,2018-11-30T00:00:00Z,142310502
815,1373847,91,2017-03-27T00:00:00Z,1186068
816,1723453,91,2008-04-30T00:00:00Z,1186068
817,1862564,91,2017-06-30T00:00:00Z,1186068
818,2499129,88,2008-06-01T00:00:00Z,1186068
819,2536717,88,2010-03-01T00:00:00Z,1186068
820,2548807,93,2012-03-01T00:00:00Z,1186068
821,2548808,92,2010-10-01T00:00:00Z,1186068
822,2548809,90,2009-03-01T00:00:00Z,1186068
823,2548810,92,2008-03-01T00:00:00Z,1186068
824,2542031,94,2015-10-01T00:00:00Z,2202256
825,2542032,92,2013-04-01T00:00:00Z,2202256
826,2664624,94,2013-04-25T00:00:00Z,2202256
827,190834,88,2013-06-28T00:00:00Z,1168845
828,1589027,88,2013-07-27T00:00:00Z,1168845
829,3306326,94,2018-07-19T00:00:00Z,4274812
830,3501200,91,2019-08-30T00:00:00Z,4274812
831,610455,94,2016-12-30T00:00:00Z,17734645
832,3225620,93,2018-10-31T00:00:00Z,17734645
833,3339266,92,2019-02-22T00:00:00Z,17734645
834,3339267,16,2014-01-01T00:00:00Z,17734645
835,3503946,96,2019-11-26T00:00:00Z,17734645
836,3505045,93,2020-01-29T00:00:00Z,17734645
837,2552014,91,2017-10-07T00:00:00Z,130332990
838,2708571,92,2017-11-15T00:00:00Z,130332990
839,2946584,89,2018-03-29T00:00:00Z,130332990
840,200533,96,2006-04-24T00:00:00Z,15063
841,1931217,95,2013-05-13T00:00:00Z,15063
842,1931269,95,2014-03-14T00:00:00Z,15063
843,2829885,90,2006-06-01T00:00:00Z,15063
844,3016045,90,2008-10-01T00:00:00Z,15063
845,3506529,97,2020-05-05T00:00:00Z,15063
846,1367077,87,2012-04-25T00:00:00Z,2734186
847,2662945,88,2012-04-26T00:00:00Z,2734186
848,3114752,86,2018-05-10T00:00:00Z,6723047
849,3504819,95,2020-01-12T00:00:00Z,141683588
850,1367118,88,2013-04-25T00:00:00Z,3056234
851,2544243,87,2013-04-01T00:00:00Z,3056234
852,2664312,91,2013-04-25T00:00:00Z,3056234
853,1371532,93,2008-01-20T00:00:00Z,1216095
854,1706158,96,2006-04-24T00:00:00Z,1216095
855,2829837,88,2006-06-01T00:00:00Z,1216095
856,2838873,86,2008-03-01T00:00:00Z,1216095
857,3015988,94,2008-10-01T00:00:00Z,1216095
858,1369027,87,2012-04-08T00:00:00Z,1427011
859,2546425,88,2017-02-01T00:00:00Z,1427011
860,2546426,86,2012-04-01T00:00:00Z,1427011
861,2663080,90,2012-04-26T00:00:00Z,1427011
862,3495316,96,2019-06-28T00:00:00Z,2345763
863,3503051,99,2019-10-08T00:00:00Z,2345763
864,3339349,98,2019-02-27T00:00:00Z,1905168
865,3339350,97,2019-02-27T00:00:00Z,1905168
866,3497974,96,2019-08-14T00:00:00Z,1905168
867,1507759,91,2017-07-12T00:00:00Z,6987020
868,1373432,91,2015-03-11T00:00:00Z,2088489
869,2664277,91,2013-04-25T00:00:00Z,2088489
870,2546376,88,2013-04-01T00:00:00Z,2229091
871,2664567,86,2013-04-25T00:00:00Z,2229091
872,2756703,90,2015-10-01T00:00:00Z,2229091
873,610744,94,2016-10-28T00:00:00Z,15972675
874,1697760,94,2017-10-31T00:00:00Z,15972675
875,3189589,91,2017-06-07T00:00:00Z,15972675
876,1762830,91,2011-05-02T00:00:00Z,1829520
877,1949555,92,2015-04-07T00:00:00Z,1829520
878,2501512,92,2013-03-01T00:00:00Z,1829520
879,2538086,92,2011-06-01T00:00:00Z,1829520
880,226819,93,2006-04-24T00:00:00Z,94985
881,1590947,84,2004-06-28T00:00:00Z,94985
882,2858503,90,2016-04-19T00:00:00Z,94985
883,3018565,94,2001-12-01T00:00:00Z,94985
884,3018567,92,2005-04-01T00:00:00Z,94985
885,235292,93,2005-04-29T00:00:00Z,105383
886,2833792,90,2005-06-01T00:00:00Z,105383
887,2838542,92,2007-03-01T00:00:00Z,105383
888,3016085,93,2007-10-01T00:00:00Z,105383
889,1366668,90,2013-04-23T00:00:00Z,2233503
890,2664429,89,2013-04-25T00:00:00Z,2233503
891,208516,94,2009-04-29T00:00:00Z,94813
892,2539454,93,2011-03-01T00:00:00Z,94813
893,2545267,96,2017-03-01T00:00:00Z,94813
894,2545268,95,2014-02-01T00:00:00Z,94813
895,2545269,95,2010-11-01T00:00:00Z,94813
896,2545270,92,2009-04-01T00:00:00Z,94813
897,2839853,93,2009-06-01T00:00:00Z,94813
898,233871,93,2011-08-31T00:00:00Z,1176397
899,1454991,92,2011-07-04T00:00:00Z,1176397
900,2552015,90,2017-10-07T00:00:00Z,133729244
901,2807092,91,2018-02-01T00:00:00Z,133729244
902,2946585,91,2018-03-29T00:00:00Z,133729244
903,1862602,87,2017-06-30T00:00:00Z,2412913
904,2499025,86,2008-06-01T00:00:00Z,2412913
905,2536675,86,2010-03-01T00:00:00Z,2412913
906,3502103,90,2019-08-30T00:00:00Z,156836348
907,1802195,91,2015-04-30T00:00:00Z,4282043
908,1868898,90,2017-03-31T00:00:00Z,4282043
909,2543459,90,2015-04-01T00:00:00Z,4282043
910,219501,90,2004-04-26T00:00:00Z,93971
911,1372547,90,2009-06-01T00:00:00Z,93971
912,2542286,94,2016-07-01T00:00:00Z,93971
913,2542287,95,2009-02-01T00:00:00Z,93971
914,2542288,92,2005-02-01T00:00:00Z,93971
915,2542289,92,2004-04-01T00:00:00Z,93971
916,2838350,90,2006-03-01T00:00:00Z,93971
917,2839335,90,2004-06-01T00:00:00Z,93971
918,3016691,94,2006-10-01T00:00:00Z,93971
919,1369031,90,2012-04-08T00:00:00Z,2443998
920,2663129,92,2012-04-26T00:00:00Z,2443998
921,1369626,94,2010-08-26T00:00:00Z,1483823
922,1735212,95,2010-04-27T00:00:00Z,1483823
923,2506184,93,2012-03-01T00:00:00Z,1483823
924,2542093,95,2013-11-01T00:00:00Z,1483823
925,2542094,94,2013-10-01T00:00:00Z,1483823
926,2542095,93,2013-09-01T00:00:00Z,1483823
927,2542096,92,2010-03-01T00:00:00Z,1483823
928,2839885,92,2010-06-01T00:00:00Z,1483823
929,1377354,90,2011-09-06T00:00:00Z,1161241
930,1712598,94,2007-04-30T00:00:00Z,1161241
931,2498580,93,2009-03-01T00:00:00Z,1161241
932,2542181,94,2007-03-01T00:00:00Z,1161241
933,2545526,94,2008-03-01T00:00:00Z,1161241
934,2770528,88,2009-12-01T00:00:00Z,1161241
935,2839562,92,2007-06-01T00:00:00Z,1161241
936,194343,89,2016-04-28T00:00:00Z,14624006
937,1366467,89,2016-04-21T00:00:00Z,14624006
938,1857164,88,2017-10-31T00:00:00Z,14624006
939,1811282,88,2016-12-30T00:00:00Z,6263864
940,3488408,90,2019-04-30T00:00:00Z,18687624
941,238149,94,2005-04-29T00:00:00Z,1178780
942,1371807,91,2015-01-04T00:00:00Z,1178780
943,2833765,95,2005-06-01T00:00:00Z,1178780
944,2838528,93,2007-03-01T00:00:00Z,1178780
945,3016076,90,2007-10-01T00:00:00Z,1178780
946,2546450,88,2012-04-01T00:00:00Z,2848444
947,2663238,88,2012-04-26T00:00:00Z,2848444
948,1371795,88,2015-01-04T00:00:00Z,93826
949,1710641,87,2007-06-29T00:00:00Z,93826
950,2833730,90,2005-06-01T00:00:00Z,93826
951,2838512,90,2007-03-01T00:00:00Z,93826
952,3016072,91,2007-10-01T00:00:00Z,93826
953,2756818,87,2016-10-01T00:00:00Z,2286849
954,1366740,92,2016-04-23T00:00:00Z,24452649
955,1834721,92,2016-04-28T00:00:00Z,24452649
956,2567117,90,2016-04-01T00:00:00Z,24452649
957,2947297,92,2018-02-21T00:00:00Z,24452649
958,1373886,87,2017-03-28T00:00:00Z,1285649
959,1723466,89,2008-04-30T00:00:00Z,1285649
960,2499133,87,2008-06-01T00:00:00Z,1285649
961,2536720,88,2010-03-01T00:00:00Z,1285649
962,2543836,90,2016-07-01T00:00:00Z,1285649
963,2543837,89,2009-03-01T00:00:00Z,1285649
964,2543838,90,2008-03-01T00:00:00Z,1285649
965,1780746,94,2014-10-31T00:00:00Z,2241624
966,1373956,88,2017-03-30T00:00:00Z,1330456
967,1723306,91,2008-04-30T00:00:00Z,1330456
968,1862530,91,2017-06-30T00:00:00Z,1330456
969,1938155,92,2014-03-03T00:00:00Z,1330456
970,2499093,87,2008-06-01T00:00:00Z,1330456
971,2536702,86,2010-03-01T00:00:00Z,1330456
972,2548790,92,2008-03-01T00:00:00Z,1330456
973,2668988,91,2017-12-29T00:00:00Z,100863420
974,199896,96,2010-04-27T00:00:00Z,1153184
975,1376244,95,2015-10-18T00:00:00Z,1153184
976,2506202,88,2012-03-01T00:00:00Z,1153184
977,2539506,88,2010-06-01T00:00:00Z,1153184
978,2542909,92,2010-04-01T00:00:00Z,1153184
979,3113242,97,2018-09-14T00:00:00Z,86147006
980,3137005,95,2018-09-06T00:00:00Z,86147006
981,3152703,92,2018-10-16T00:00:00Z,86147006
982,3152715,95,2018-09-06T00:00:00Z,86147006
983,1762754,87,2011-05-02T00:00:00Z,1831130
984,1871291,88,2017-02-28T00:00:00Z,1831130
985,2501511,85,2013-03-01T00:00:00Z,1831130
986,2505739,85,2011-06-01T00:00:00Z,1831130
987,2761153,90,2015-10-01T00:00:00Z,1831130
988,1370299,90,2012-12-17T00:00:00Z,1186195
989,1706149,94,2006-04-24T00:00:00Z,1186195
990,2838832,79,2008-01-01T00:00:00Z,1186195
991,2838870,86,2008-03-01T00:00:00Z,1186195
992,2839358,88,2006-06-01T00:00:00Z,1186195
993,3015916,94,2008-10-01T00:00:00Z,1186195
994,1698285,89,2017-10-31T00:00:00Z,25285039
995,3211756,93,2018-02-28T00:00:00Z,25285039
996,3231927,87,2018-12-11T00:00:00Z,25285039
997,3447579,92,2019-03-24T00:00:00Z,25285039
998,3448669,93,2019-05-24T00:00:00Z,25285039
999,3498338,93,2019-09-05T00:00:00Z,25285039
1000,1369105,90,2011-08-01T00:00:00Z,1150978
1001,1705949,91,2006-04-24T00:00:00Z,1150978
1002,1930963,91,2010-06-28T00:00:00Z,1150978
1003,2835167,86,2006-06-01T00:00:00Z,1150978
1004,2838843,86,2008-03-01T00:00:00Z,1150978
1005,3015881,86,2008-10-01T00:00:00Z,1150978
1006,3119995,93,2018-08-31T00:00:00Z,4300213
1007,3320689,90,2018-12-01T00:00:00Z,4300213
1008,3498058,94,2019-08-23T00:00:00Z,4300213
1009,3498059,94,2014-01-01T00:00:00Z,4300213
1010,3498060,91,2014-01-01T00:00:00Z,4300213
1011,3498061,90,2014-01-01T00:00:00Z,4300213
1012,3498062,90,2019-08-23T00:00:00Z,4300213
1013,207013,95,2014-10-31T00:00:00Z,2434562
1014,2758892,95,2015-04-01T00:00:00Z,2434562
1015,182849,91,2014-10-31T00:00:00Z,1296215
1016,1573205,86,2014-07-24T00:00:00Z,1296215
1017,3171127,87,2016-03-30T00:00:00Z,1296215
1018,3188246,90,2016-08-08T00:00:00Z,1296215
1019,1528068,88,2016-08-16T00:00:00Z,1841255
1020,1820620,92,2016-03-04T00:00:00Z,1841255
1021,2329752,89,2015-12-31T00:00:00Z,12431257
